noise,total_experiments_used,parameter,name,estimate,true_value,relative_error,rms_normalized_parameter_error,cumulative_information
1e-05,86,p7,"K_ads,3",17116.007985591936,17197.0,-0.004709659499218717,0.16145791495541448,61.41946207302879
1e-05,86,p8,"K_ads,4",149592.54823332204,124119.0,0.20523488131004958,0.16145791495541448,61.41946207302879
1e-05,86,p9,Inhibition / adsorption,107007.15433742995,98084.0,0.09097461703672312,0.16145791495541448,61.41946207302879
1e-05,90,p1,A1,6288.417312645775,15672.02,-0.5987487692942087,0.1771875320785292,61.62545816861324
1e-05,90,p2,E1,9885.443175206941,3453.38,1.8625413870489032,0.1771875320785292,61.62545816861324
1e-05,90,p3,"K_ads,1",35.42354312142608,30.836,0.1487723155216656,0.1771875320785292,61.62545816861324
1e-05,90,p4,"K_ads,2",123.17956567396877,558.532,-0.7794583557003559,0.1771875320785292,61.62545816861324
1e-05,90,p5,A2,0.10000223970301565,0.7439,-0.8655703189904346,0.1771875320785292,61.62545816861324
1e-05,90,p6,E2,127286.57053185406,40000.0,2.1821642632963516,0.1771875320785292,61.62545816861324
1e-05,90,p7,"K_ads,3",18699.167604209684,17197.0,0.08735056138917743,0.1771875320785292,61.62545816861324
1e-05,90,p8,"K_ads,4",149593.71312599414,124119.0,0.20524426659894246,0.1771875320785292,61.62545816861324
1e-05,90,p9,Inhibition / adsorption,54107.59524293859,98084.0,-0.44835452017720945,0.1771875320785292,61.62545816861324
1e-05,94,p1,A1,10802.683405839956,15672.02,-0.3107025510534088,0.16496783802215978,61.747628292700924
1e-05,94,p2,E1,9885.43078904561,3453.38,1.8625378003711173,0.16496783802215978,61.747628292700924
1e-05,94,p3,"K_ads,1",43.41248729707808,30.836,0.4078508009170477,0.16496783802215978,61.747628292700924
1e-05,94,p4,"K_ads,2",146.17489422330505,558.532,-0.7382873421338347,0.16496783802215978,61.747628292700924
1e-05,94,p5,A2,0.1000023608128614,0.7439,-0.8655701561865017,0.16496783802215978,61.747628292700924
1e-05,94,p6,E2,124173.11338512215,40000.0,2.104327834628054,0.16496783802215978,61.747628292700924
